Date,Equity,Cash,Positions
2022-06-15,1574071.94,1087972.84,5
2022-06-16,1554748.77,1087972.84,5
2022-06-17,1546260.2,1087972.84,5
2022-06-20,1520071.61,1171711.54,4
2022-06-21,1524240.39,1249111.54,3
2022-06-22,1524144.87,1333160.43,2
2022-06-23,1523175.79,1333160.43,2
2022-06-24,1526995.06,1333160.43,2
2022-06-27,1534973.08,1333160.43,2
2022-06-28,1542520.28,1333160.43,2
2022-06-29,1548724.82,1333160.43,2
2022-06-30,1543141.9,1333160.43,2
2022-07-01,1544635.55,1333160.43,2
2022-07-04,1539496.73,1333160.43,2
2022-07-05,1534146.42,1333160.43,2
2022-07-06,1535111.1,1333160.43,2
2022-07-07,1536601.15,1333160.43,2
2022-07-08,1537200.02,1333160.43,2
2022-07-11,1539496.02,1333160.43,2
2022-07-12,1540412.85,1333160.43,2
2022-07-13,1539785.35,1333160.43,2
2022-07-14,1540946.73,1333160.43,2
2022-07-15,1546981.71,1333160.43,2
2022-07-18,1548109.5,1333160.43,2
2022-07-19,1549547.33,1333160.43,2
2022-07-20,1552199.32,1333160.43,2
2022-07-21,1558456.6,1333160.43,2
2022-07-22,1563798.56,1333160.43,2
2022-07-25,1572174.89,1333160.43,2
2022-07-26,1579479.65,1333160.43,2
2022-07-27,1586656.27,1333160.43,2
2022-07-28,1583888.44,1333160.43,2
2022-07-29,1583353.44,1333160.43,2
2022-08-01,1591185.63,1333160.43,2
2022-08-02,1588181.63,1333160.43,2
2022-08-03,1587598.57,1333160.43,2
2022-08-04,1582680.19,1333160.43,2
2022-08-05,1582791.06,1333160.43,2
2022-08-08,1593417.08,1333160.43,2
2022-08-09,1593417.08,1333160.43,2
2022-08-10,1603158.37,1333160.43,2
2022-08-11,1600337.82,1333160.43,2
2022-08-12,1609065.59,1333160.43,2
2022-08-15,1609065.59,1333160.43,2
2022-08-16,1601699.65,1333160.43,2
2022-08-17,1600628.6,1333160.43,2
2022-08-18,1601895.57,1333160.43,2
2022-08-19,1594822.5,1333160.43,2
2022-08-22,1589706.11,1333160.43,2
2022-08-23,1594054.89,1333160.43,2
2022-08-24,1593518.28,1333160.43,2
2022-08-25,1600675.69,1333160.43,2
2022-08-26,1598141.71,1333160.43,2
2022-08-29,1596257.41,1333160.43,2
2022-08-30,1599630.66,1333160.43,2
2022-08-31,1599630.66,1333160.43,2
2022-09-01,1604355.17,1333160.43,2
2022-09-02,1611295.49,1333160.43,2
2022-09-05,1618839.84,1333160.43,2
2022-09-06,1614332.36,1333160.43,2
2022-09-07,1611893.92,1333160.43,2
2022-09-08,1612154.46,1333160.43,2
2022-09-09,1618704.33,1333160.43,2
2022-09-12,1623063.17,735807.36,8
2022-09-13,1628126.99,537110.76,10
2022-09-14,1646055.33,537110.76,10
2022-09-15,1652629.44,537110.76,10
2022-09-16,1631575.85,537110.76,10
2022-09-19,1626339.6,537110.76,10
2022-09-20,1645444.08,537110.76,10
2022-09-21,1645362.23,537110.76,10
2022-09-22,1646130.41,537110.76,10
2022-09-23,1630280.79,537110.76,10
2022-09-26,1581815.82,537110.76,10
2022-09-27,1583641.95,617913.16,9
2022-09-28,1565430.35,617913.16,9
2022-09-29,1571173.1,617913.16,9
2022-09-30,1596171.68,617913.16,9
2022-10-03,1585698.15,517931.12,10
2022-10-04,1620902.55,517931.12,10
2022-10-05,1620902.55,517931.12,10
2022-10-06,1646155.85,517931.12,10
2022-10-07,1648439.57,517931.12,10
2022-10-10,1632990.26,517931.12,10
2022-10-11,1626764.07,517931.12,10
2022-10-12,1625143.28,517931.12,10
2022-10-13,1626700.3,517931.12,10
2022-10-14,1633159.46,517931.12,10
2022-10-17,1648286.04,517931.12,10
2022-10-18,1657317.58,517931.12,10
2022-10-19,1655937.95,517931.12,10
2022-10-20,1653998.06,517931.12,10
2022-10-21,1636344.53,517931.12,10
2022-10-24,1635989.39,517931.12,10
2022-10-25,1632873.48,517931.12,10
2022-10-26,1632873.48,517931.12,10
2022-10-27,1637182.72,517931.12,10
2022-10-28,1630614.64,517931.12,10
2022-10-31,1630095.24,517931.12,10
2022-11-01,1635517.28,517931.12,10
2022-11-02,1632899.34,517931.12,10
2022-11-03,1642936.98,498049.1,10
2022-11-04,1655869.43,498049.1,10
2022-11-07,1667522.83,498049.1,10
2022-11-08,1667522.83,498049.1,10
2022-11-09,1667106.93,498049.1,10
2022-11-10,1640031.45,498049.1,10
2022-11-11,1646760.68,582333.58,9
2022-11-14,1647107.31,582333.58,9
2022-11-15,1658709.34,582333.58,9
2022-11-16,1660619.56,582333.58,9
2022-11-17,1661670.87,483149.95,10
2022-11-18,1653709.46,483149.95,10
2022-11-21,1661825.4,483149.95,10
2022-11-22,1671547.73,483149.95,10
2022-11-23,1681338.52,483149.95,10
2022-11-24,1693463.2,483149.95,10
2022-11-25,1684085.1,483149.95,10
2022-11-28,1696390.46,483149.95,10
2022-11-29,1698622.76,483149.95,10
2022-11-30,1694826.18,483149.95,10
2022-12-01,1705013.96,483149.95,10
2022-12-02,1715714.72,483149.95,10
2022-12-05,1720144.92,483149.95,10
2022-12-06,1714103.49,483149.95,10
2022-12-07,1706327.47,483149.95,10
2022-12-08,1720803.23,483149.95,10
2022-12-09,1721767.37,483149.95,10
2022-12-12,1715216.18,483149.95,10
2022-12-13,1712979.0,483149.95,10
2022-12-14,1707260.37,483149.95,10
2022-12-15,1688034.24,483149.95,10
2022-12-16,1673298.61,483149.95,10
2022-12-19,1676820.33,566749.47,9
2022-12-20,1684881.72,566749.47,9
2022-12-21,1648733.88,566749.47,9
2022-12-22,1620081.94,566749.47,9
2022-12-23,1569021.07,566749.47,9
2022-12-26,1591095.81,744696.85,7
2022-12-27,1607940.35,744696.85,7
2022-12-28,1606062.95,744696.85,7
2022-12-29,1616222.05,744696.85,7
2022-12-30,1628424.52,744696.85,7
2023-01-02,1630064.2,744696.85,7
2023-01-03,1626046.38,744696.85,7
2023-01-04,1615373.93,744696.85,7
2023-01-05,1616040.56,744696.85,7
2023-01-06,1620470.08,744696.85,7
2023-01-09,1628000.93,744696.85,7
2023-01-10,1622783.89,744696.85,7
2023-01-11,1623508.67,744696.85,7
2023-01-12,1626156.5,744696.85,7
2023-01-13,1625480.97,744696.85,7
2023-01-16,1625435.83,744696.85,7
2023-01-17,1633153.23,744696.85,7
2023-01-18,1628069.61,744696.85,7
2023-01-19,1631505.95,744696.85,7
2023-01-20,1631421.16,744696.85,7
2023-01-23,1628331.49,744696.85,7
2023-01-24,1628449.64,744696.85,7
2023-01-25,1630059.3,644732.29,8
2023-01-26,1630059.3,644732.29,8
2023-01-27,1613880.12,644732.29,8
2023-01-30,1602128.37,644732.29,8
2023-01-31,1616252.16,644732.29,8
2023-02-01,1588983.84,644732.29,8
2023-02-02,1591709.87,644732.29,8
2023-02-03,1593362.84,644732.29,8
2023-02-06,1587694.26,636295.61,8
2023-02-07,1590642.82,536355.9,9
2023-02-08,1593177.89,536355.9,9
2023-02-09,1595288.09,536355.9,9
2023-02-10,1595644.08,536355.9,9
2023-02-13,1584681.01,536355.9,9
2023-02-14,1586175.54,536355.9,9
2023-02-15,1587492.67,536355.9,9
2023-02-16,1583213.95,436493.02,10
2023-02-17,1579412.12,436493.02,10
2023-02-20,1581560.1,436493.02,10
2023-02-21,1575198.32,436493.02,10
2023-02-22,1552416.14,436493.02,10
2023-02-23,1556093.72,436493.02,10
2023-02-24,1574408.8,436493.02,10
2023-02-27,1567495.32,436493.02,10
2023-02-28,1576617.95,436493.02,10
2023-03-01,1596761.71,436493.02,10
2023-03-02,1600729.6,436493.02,10
2023-03-03,1610879.32,436493.02,10
2023-03-06,1627306.51,436493.02,10
2023-03-07,1627306.51,436493.02,10
2023-03-08,1652734.6,436493.02,10
2023-03-09,1654489.99,436493.02,10
2023-03-10,1633636.76,436493.02,10
2023-03-13,1615655.39,436493.02,10
2023-03-14,1627237.57,436493.02,10
2023-03-15,1624650.25,436493.02,10
2023-03-16,1614275.29,436493.02,10
2023-03-17,1622891.11,541679.48,9
2023-03-20,1610976.12,541679.48,9
2023-03-21,1606897.36,541679.48,9
2023-03-22,1609771.5,541679.48,9
2023-03-23,1605001.35,541679.48,9
2023-03-24,1592470.5,541679.48,9
2023-03-27,1594820.5,625917.67,8
2023-03-28,1594234.72,625917.67,8
2023-03-29,1621077.05,625917.67,8
2023-03-30,1621077.05,625917.67,8
2023-03-31,1647514.46,625917.67,8
2023-04-03,1654870.28,625917.67,8
2023-04-04,1654870.28,625917.67,8
2023-04-05,1657818.1,625917.67,8
2023-04-06,1656180.43,625917.67,8
2023-04-10,1631267.05,526312.21,9
2023-04-11,1647472.97,526312.21,9
2023-04-12,1655296.7,526312.21,9
2023-04-13,1651836.45,526312.21,9
2023-04-14,1651836.45,526312.21,9
2023-04-17,1669834.81,526312.21,9
2023-04-18,1674311.25,526312.21,9
2023-04-19,1692206.69,526312.21,9
2023-04-20,1691143.91,526312.21,9
2023-04-21,1689335.48,526312.21,9
2023-04-24,1687711.88,526312.21,9
2023-04-25,1678022.89,526312.21,9
2023-04-26,1693707.15,526312.21,9
2023-04-27,1696481.34,526312.21,9
2023-04-28,1698297.78,526312.21,9
2023-05-01,1698297.78,526312.21,9
2023-05-02,1702679.03,526312.21,9
2023-05-03,1698242.19,526312.21,9
2023-05-04,1715451.79,526312.21,9
2023-05-05,1727011.69,526312.21,9
2023-05-08,1748481.95,526312.21,9
2023-05-09,1742035.31,526312.21,9
2023-05-10,1740537.81,526312.21,9
2023-05-11,1745993.74,526312.21,9
2023-05-12,1736974.19,526312.21,9
2023-05-15,1737232.71,526312.21,9
2023-05-16,1738405.94,526312.21,9
2023-05-17,1756075.47,526312.21,9
2023-05-18,1764438.25,526312.21,9
2023-05-19,1777853.68,526312.21,9
2023-05-22,1799789.66,526312.21,9
2023-05-23,1802222.57,526312.21,9
2023-05-24,1814392.21,526312.21,9
2023-05-25,1820863.42,618932.01,8
2023-05-26,1831662.93,618932.01,8
2023-05-29,1847154.26,618932.01,8
2023-05-30,1859854.05,618932.01,8
2023-05-31,1863684.05,618932.01,8
2023-06-01,1846846.43,618932.01,8
2023-06-02,1861289.71,419100.09,10
2023-06-05,1906913.45,419100.09,10
2023-06-06,1928556.46,419100.09,10
2023-06-07,1931613.13,419100.09,10
2023-06-08,1901612.31,419100.09,10
2023-06-09,1893513.69,419100.09,10
2023-06-12,1901132.51,419100.09,10
2023-06-13,1894507.5,419100.09,10
2023-06-14,1899067.85,419100.09,10
2023-06-15,1893985.42,419100.09,10
2023-06-16,1902581.11,419100.09,10
2023-06-19,1920471.07,419100.09,10
2023-06-20,1925208.31,419100.09,10
2023-06-21,1937335.94,419100.09,10
2023-06-22,1921828.53,419100.09,10
2023-06-23,1889764.17,419100.09,10
2023-06-26,1907177.67,419100.09,10
2023-06-27,1903809.49,523574.81,9
2023-06-28,1909426.95,423582.74,10
2023-06-29,1909426.95,423582.74,10
2023-06-30,1944352.3,423582.74,10
2023-07-03,1980462.05,423582.74,10
2023-07-04,2015516.99,423582.74,10
2023-07-05,2062617.01,423582.74,10
2023-07-06,2063833.2,423582.74,10
2023-07-07,2045633.15,423582.74,10
2023-07-10,2045888.28,423582.74,10
2023-07-11,2090878.71,423582.74,10
2023-07-12,2145992.31,423582.74,10
2023-07-13,2123645.18,423582.74,10
2023-07-14,2150559.15,423582.74,10
2023-07-17,2167388.74,423582.74,10
2023-07-18,2167946.56,423582.74,10
2023-07-19,2202633.92,423582.74,10
2023-07-20,2208961.43,423582.74,10
2023-07-21,2220250.95,423582.74,10
2023-07-24,2222651.54,423582.74,10
2023-07-25,2205692.45,423582.74,10
2023-07-26,2184855.84,423582.74,10
2023-07-27,2213441.03,423582.74,10
2023-07-28,2204886.3,423582.74,10
2023-07-31,2220695.65,423582.74,10
2023-08-01,2247597.62,423582.74,10
2023-08-02,2200437.85,423582.74,10
2023-08-03,2207778.17,423582.74,10
2023-08-04,2223134.84,423582.74,10
2023-08-07,2216421.52,423582.74,10
2023-08-08,2242708.72,423582.74,10
2023-08-09,2268558.0,423582.74,10
2023-08-10,2265015.12,423582.74,10
2023-08-11,2268049.46,423582.74,10
2023-08-14,2291900.57,423582.74,10
2023-08-15,2291900.57,423582.74,10
2023-08-16,2313920.13,423582.74,10
2023-08-17,2323711.03,423582.74,10
2023-08-18,2299574.29,423582.74,10
2023-08-21,2288956.83,423582.74,10
2023-08-22,2322012.34,423582.74,10
2023-08-23,2337245.87,423582.74,10
2023-08-24,2318683.07,423582.74,10
2023-08-25,2310704.19,423582.74,10
2023-08-28,2330560.07,423582.74,10
2023-08-29,2334226.26,423582.74,10
2023-08-30,2331366.39,423582.74,10
2023-08-31,2352291.62,423582.74,10
2023-09-01,2387000.49,423582.74,10
2023-09-04,2402735.35,423582.74,10
2023-09-05,2422612.7,423582.74,10
2023-09-06,2410517.99,423582.74,10
2023-09-07,2418190.64,423582.74,10
2023-09-08,2467319.95,423582.74,10
2023-09-11,2465642.48,423582.74,10
2023-09-12,2374253.32,423582.74,10
2023-09-13,2397251.61,423582.74,10
2023-09-14,2420265.73,423582.74,10
2023-09-15,2442406.64,423582.74,10
2023-09-18,2429500.06,423582.74,10
2023-09-19,2429500.06,423582.74,10
2023-09-20,2395975.88,423582.74,10
2023-09-21,2377169.21,423582.74,10
2023-09-22,2405020.63,423582.74,10
2023-09-25,2423099.27,423582.74,10
2023-09-26,2441455.52,423582.74,10
2023-09-27,2472731.09,423582.74,10
2023-09-28,2451807.73,423582.74,10
2023-09-29,2458971.28,423582.74,10
2023-10-02,2458971.28,423582.74,10
2023-10-03,2483613.83,423582.74,10
2023-10-04,2475847.97,423582.74,10
2023-10-05,2489832.46,423582.74,10
2023-10-06,2477390.86,423582.74,10
2023-10-09,2446951.68,423582.74,10
2023-10-10,2500171.02,423582.74,10
2023-10-11,2465515.74,423582.74,10
2023-10-12,2467389.17,423582.74,10
2023-10-13,2451747.94,423582.74,10
2023-10-16,2443662.43,423582.74,10
2023-10-17,2463854.78,423582.74,10
2023-10-18,2434285.43,423582.74,10
2023-10-19,2385028.81,423582.74,10
2023-10-20,2372637.55,423582.74,10
2023-10-23,2310544.45,423582.74,10
2023-10-24,2310544.45,423582.74,10
2023-10-25,2294968.83,423582.74,10
2023-10-26,2328751.39,423582.74,10
2023-10-27,2368351.09,423582.74,10
2023-10-30,2356243.04,423582.74,10
2023-10-31,2363372.55,530782.93,9
2023-11-01,2356617.25,530782.93,9
2023-11-02,2376800.16,431110.38,10
2023-11-03,2382255.66,431110.38,10
2023-11-06,2394699.23,431110.38,10
2023-11-07,2340358.77,431110.38,10
2023-11-08,2349432.29,431110.38,10
2023-11-09,2343717.49,431110.38,10
2023-11-10,2345662.83,431110.38,10
2023-11-13,2367781.21,431110.38,10
2023-11-14,2367781.21,431110.38,10
2023-11-15,2376415.48,431110.38,10
2023-11-16,2379612.81,431110.38,10
2023-11-17,2351760.54,431110.38,10
2023-11-20,2366832.94,431110.38,10
2023-11-21,2377583.21,431110.38,10
2023-11-22,2380904.12,431110.38,10
2023-11-23,2380175.68,431110.38,10
2023-11-24,2373231.71,431110.38,10
2023-11-27,2373231.71,515551.71,9
2023-11-28,2361765.05,515551.71,9
2023-11-29,2347610.41,415725.71,10
2023-11-30,2351624.77,415725.71,10
2023-12-01,2361785.2,415725.71,10
2023-12-04,2401875.18,415725.71,10
2023-12-05,2389453.87,415725.71,10
2023-12-06,2405493.1,415725.71,10
2023-12-07,2407115.6,415725.71,10
2023-12-08,2403730.08,415725.71,10
2023-12-11,2415043.78,415725.71,10
2023-12-12,2397350.47,415725.71,10
2023-12-13,2395837.85,415725.71,10
2023-12-14,2403528.81,415725.71,10
2023-12-15,2428059.17,415725.71,10
2023-12-18,2435093.74,415725.71,10
2023-12-19,2436568.21,415725.71,10
2023-12-20,2369352.38,415725.71,10
2023-12-21,2407542.26,415725.71,10
2023-12-22,2415527.58,415725.71,10
2023-12-26,2417051.73,415725.71,10
2023-12-27,2440557.23,415725.71,10
2023-12-28,2435399.21,415725.71,10
2023-12-29,2436004.96,415725.71,10
2024-01-01,2444674.91,415725.71,10
2024-01-02,2461160.18,415725.71,10
2024-01-03,2465918.58,415725.71,10
2024-01-04,2493439.35,415725.71,10
2024-01-05,2496551.93,415725.71,10
2024-01-08,2471179.82,415725.71,10
2024-01-09,2461251.5,415725.71,10
2024-01-10,2465176.64,415725.71,10
2024-01-11,2471255.16,415725.71,10
2024-01-12,2477303.81,415725.71,10
2024-01-15,2501127.2,415725.71,10
2024-01-16,2506735.51,415725.71,10
2024-01-17,2509610.92,415725.71,10
2024-01-18,2506919.27,415725.71,10
2024-01-19,2515075.64,415725.71,10
2024-01-22,2515075.64,415725.71,10
2024-01-23,2442977.7,415725.71,10
2024-01-24,2454507.97,415725.71,10
2024-01-25,2470344.71,415725.71,10
2024-01-26,2470344.71,415725.71,10
2024-01-29,2523286.79,415725.71,10
2024-01-30,2521817.06,415725.71,10
2024-01-31,2555174.05,415725.71,10
2024-02-01,2566822.58,415725.71,10
2024-02-02,2562289.46,415725.71,10
2024-02-05,2587351.33,837492.1,9
2024-02-06,2604306.45,737666.62,10
2024-02-07,2667373.46,737666.62,10
2024-02-08,2652827.01,737666.62,10
2024-02-09,2637735.76,737666.62,10
2024-02-12,2571801.32,737666.62,10
2024-02-13,2595973.09,737666.62,10
2024-02-14,2590045.68,737666.62,10
2024-02-15,2634029.56,737666.62,10
2024-02-16,2625662.72,737666.62,10
2024-02-19,2610465.74,737666.62,10
2024-02-20,2603167.78,737666.62,10
2024-02-21,2571520.82,737666.62,10
2024-02-22,2572467.33,865796.87,9
2024-02-23,2565459.92,769427.03,10
2024-02-26,2557876.99,769427.03,10
2024-02-27,2565741.54,769427.03,10
2024-02-28,2535741.01,769427.03,10
2024-02-29,2570876.24,769427.03,10
2024-03-01,2614735.81,769427.03,10
2024-03-04,2643077.91,769427.03,10
2024-03-05,2636174.53,769427.03,10
2024-03-06,2613022.27,769427.03,10
2024-03-07,2631521.2,885606.98,9
2024-03-08,2631521.2,885606.98,9
2024-03-11,2597595.19,885606.98,9
2024-03-12,2568547.45,785687.66,10
2024-03-13,2486840.67,785687.66,10
2024-03-14,2521215.08,960058.77,9
2024-03-15,2499192.41,960058.77,9
2024-03-18,2521255.0,960058.77,9
2024-03-19,2503446.84,960058.77,9
2024-03-20,2518925.37,960058.77,9
2024-03-21,2549353.35,860265.98,10
2024-03-22,2551657.47,860265.98,10
2024-03-25,2551657.47,860265.98,10
2024-03-26,2575139.97,860265.98,10
2024-03-27,2599977.93,860265.98,10
2024-03-28,2620432.34,860265.98,10
2024-04-01,2643025.32,860265.98,10
2024-04-02,2666112.88,860265.98,10
2024-04-03,2681119.48,860265.98,10
2024-04-04,2688226.79,860265.98,10
2024-04-05,2695840.73,860265.98,10
2024-04-08,2690278.87,860265.98,10
2024-04-09,2674411.96,860265.98,10
2024-04-10,2683304.64,860265.98,10
2024-04-11,2683304.64,860265.98,10
2024-04-12,2671037.04,860265.98,10
2024-04-15,2649703.79,860265.98,10
2024-04-16,2663475.99,860265.98,10
2024-04-17,2663475.99,860265.98,10
2024-04-18,2636203.92,860265.98,10
2024-04-19,2629252.68,860265.98,10
2024-04-22,2670820.82,860265.98,10
2024-04-23,2656554.39,860265.98,10
2024-04-24,2643743.36,949377.98,9
2024-04-25,2661684.36,849455.71,10
2024-04-26,2683024.55,849455.71,10
2024-04-29,2723311.72,849455.71,10
2024-04-30,2754174.8,849455.71,10
2024-05-01,2754174.8,849455.71,10
2024-05-02,2736532.37,849455.71,10
2024-05-03,2756846.3,849455.71,10
2024-05-06,2738963.0,849455.71,10
2024-05-07,2702342.76,849455.71,10
2024-05-08,2697827.55,935621.31,9
2024-05-09,2634747.66,835740.91,10
2024-05-10,2678941.15,835740.91,10
2024-05-13,2665367.63,835740.91,10
2024-05-14,2689583.35,835740.91,10
2024-05-15,2732587.0,835740.91,10
2024-05-16,2721106.65,835740.91,10
2024-05-17,2735440.87,835740.91,10
2024-05-20,2736933.8,835740.91,10
2024-05-21,2760348.99,835740.91,10
2024-05-22,2779894.69,835740.91,10
2024-05-23,2787568.48,835740.91,10
2024-05-24,2774589.45,835740.91,10
2024-05-27,2746121.86,835740.91,10
2024-05-28,2712152.31,835740.91,10
2024-05-29,2718632.55,835740.91,10
2024-05-30,2695890.44,835740.91,10
2024-05-31,2720784.48,835740.91,10
2024-06-03,2797705.23,835740.91,10
2024-06-04,2625856.16,835740.91,10
2024-06-05,2635193.03,919998.12,9
2024-06-06,2671474.28,820337.02,10
2024-06-07,2727045.3,820337.02,10
2024-06-10,2738424.08,820337.02,10
2024-06-11,2740125.1,820337.02,10
2024-06-12,2778200.25,820337.02,10
2024-06-13,2784352.9,820337.02,10
2024-06-14,2837258.09,820337.02,10
2024-06-17,2837258.09,820337.02,10
2024-06-18,2886516.22,820337.02,10
2024-06-19,2847138.31,820337.02,10
2024-06-20,2855260.27,820337.02,10
2024-06-21,2810827.73,820337.02,10
2024-06-24,2843403.48,820337.02,10
2024-06-25,2823319.2,820337.02,10
2024-06-26,2827191.35,820337.02,10
2024-06-27,2813014.44,820337.02,10
2024-06-28,2827335.2,820337.02,10
2024-07-01,2885971.41,820337.02,10
2024-07-02,2875624.94,820337.02,10
2024-07-03,2941103.85,820337.02,10
2024-07-04,2953526.32,820337.02,10
2024-07-05,2950636.31,820337.02,10
2024-07-08,2942096.13,820337.02,10
2024-07-09,2923832.32,820337.02,10
2024-07-10,2908123.78,820337.02,10
2024-07-11,2905005.55,820337.02,10
2024-07-12,2886412.43,820337.02,10
2024-07-15,2914757.18,820337.02,10
2024-07-16,2915036.29,820337.02,10
2024-07-17,2915036.29,820337.02,10
2024-07-18,2913550.2,820337.02,10
2024-07-19,2873423.01,820337.02,10
2024-07-22,2912642.32,820337.02,10
2024-07-23,2894832.47,820337.02,10
2024-07-24,2920073.02,820337.02,10
2024-07-25,2931009.35,820337.02,10
2024-07-26,2987013.8,820337.02,10
2024-07-29,3046485.55,820337.02,10
2024-07-30,3090374.36,820337.02,10
2024-07-31,3106229.28,820337.02,10
2024-08-01,3109070.77,820337.02,10
2024-08-02,3081787.31,820337.02,10
2024-08-05,3002032.72,820337.02,10
2024-08-06,2949432.27,820337.02,10
2024-08-07,3019687.08,820337.02,10
2024-08-08,3014837.07,820337.02,10
2024-08-09,3065758.2,820337.02,10
2024-08-12,3055424.7,820337.02,10
2024-08-13,2999936.51,820337.02,10
2024-08-14,2990337.41,820337.02,10
2024-08-15,2990337.41,820337.02,10
2024-08-16,3039381.68,820337.02,10
2024-08-19,3037569.78,820337.02,10
2024-08-20,3054074.13,820337.02,10
2024-08-21,3098553.95,987409.16,9
2024-08-22,3095731.18,887426.92,10
2024-08-23,3117473.1,887426.92,10
2024-08-26,3147724.3,887426.92,10
2024-08-27,3139583.31,887426.92,10
2024-08-28,3123660.56,887426.92,10
2024-08-29,3072209.49,887426.92,10
2024-08-30,3056858.92,887426.92,10
2024-09-02,3043754.82,887426.92,10
2024-09-03,3046247.36,887426.92,10
2024-09-04,3040751.12,887426.92,10
2024-09-05,3045158.29,887426.92,10
2024-09-06,2996360.47,887426.92,10
2024-09-09,2977386.4,887426.92,10
2024-09-10,3004133.89,887426.92,10
2024-09-11,2982163.37,887426.92,10
2024-09-12,3003409.65,1098588.98,9
2024-09-13,3025034.68,1001651.36,10
2024-09-16,3042670.57,1001651.36,10
2024-09-17,3040236.76,1001651.36,10
2024-09-18,3019653.71,1001651.36,10
2024-09-19,3008959.05,1001651.36,10
2024-09-20,3052849.51,1001651.36,10
2024-09-23,3050839.91,1001651.36,10
2024-09-24,3054575.52,1001651.36,10
2024-09-25,3045438.02,1001651.36,10
2024-09-26,3031312.26,1001651.36,10
2024-09-27,3057612.05,1001651.36,10
2024-09-30,3063634.18,1001651.36,10
2024-10-01,3066613.88,1001651.36,10
2024-10-02,3066613.88,1001651.36,10
2024-10-03,3011774.26,1001651.36,10
2024-10-04,3004210.29,1001651.36,10
2024-10-07,2948692.45,1001651.36,10
2024-10-08,2984374.36,1001651.36,10
2024-10-09,3048127.91,1001651.36,10
2024-10-10,3111263.32,1001651.36,10
2024-10-11,3108201.23,1001651.36,10
2024-10-14,3119621.15,1001651.36,10
2024-10-15,3158175.17,1001651.36,10
2024-10-16,3152559.47,1001651.36,10
2024-10-17,3108654.57,1001651.36,10
2024-10-18,3115252.9,1001651.36,10
2024-10-21,3063739.27,1001651.36,10
2024-10-22,2984914.86,1001651.36,10
2024-10-23,2996367.27,1080704.11,9
2024-10-24,2985481.88,1080704.11,9
2024-10-25,2945928.54,1171803.3,8
2024-10-28,2941959.53,1171803.3,8
2024-10-29,2961511.9,1345581.87,8
2024-10-30,2979940.1,1345581.87,8
2024-10-31,3017649.97,1345581.87,8
2024-11-01,3019216.29,1345581.87,8
2024-11-04,2999491.45,1345581.87,8
2024-11-05,3004595.98,1345581.87,8
2024-11-06,3019359.27,1245621.87,9
2024-11-07,3003318.8,1245621.87,9
2024-11-08,2977624.57,1245621.87,9
2024-11-11,2949268.51,1385307.5,8
2024-11-12,2928635.84,1385307.5,8
2024-11-13,2872042.56,1464707.75,7
2024-11-14,2912931.49,1464707.75,7
2024-11-15,2912931.49,1464707.75,7
2024-11-18,2897002.9,1464707.75,7
2024-11-19,2895970.78,1568681.18,6
2024-11-20,2895970.78,1568681.18,6
2024-11-21,2891800.95,1568681.18,6
2024-11-22,2888800.04,1681812.24,5
2024-11-25,2921144.51,1681812.24,5
2024-11-26,2930087.89,1582048.03,6
2024-11-27,2976427.37,1582048.03,6
2024-11-28,2975475.41,1582048.03,6
2024-11-29,2981374.1,1482083.07,7
2024-12-02,3000282.4,1482083.07,7
2024-12-03,2965458.35,1382113.11,8
2024-12-04,2985678.16,1382113.11,8
2024-12-05,3007980.03,1182694.7,10
2024-12-06,3019142.97,1182694.7,10
2024-12-09,3066498.67,1182694.7,10
2024-12-10,3099886.28,1182694.7,10
2024-12-11,3099853.47,1182694.7,10
2024-12-12,3114814.32,1182694.7,10
2024-12-13,3136256.86,1182694.7,10
2024-12-16,3212164.58,1182694.7,10
2024-12-17,3244979.08,1182694.7,10
2024-12-18,3223748.68,1182694.7,10
2024-12-19,3241230.62,1182694.7,10
2024-12-20,3228525.53,1182694.7,10
2024-12-23,3240133.41,1182694.7,10
2024-12-24,3245578.54,1266664.79,9
2024-12-26,3191187.78,1266664.79,9
2024-12-27,3160899.98,1266664.79,9
2024-12-30,3168860.05,1266664.79,9
2024-12-31,3182711.92,1402863.56,8
2025-01-01,3215728.25,1402863.56,8
2025-01-02,3233876.03,1402863.56,8
2025-01-03,3248492.8,1303348.01,9
2025-01-06,3182616.11,1303348.01,9
2025-01-07,3224287.58,1303348.01,9
2025-01-08,3212211.65,1303348.01,9
2025-01-09,3228215.1,1303348.01,9
2025-01-10,3162939.81,1418877.59,8
2025-01-13,3061242.41,1418877.59,8
2025-01-14,3038511.0,1513175.32,7
2025-01-15,3014211.76,1513175.32,7
2025-01-16,3052490.4,1513175.32,7
2025-01-17,3034706.26,1513175.32,7
2025-01-20,3060275.65,1513175.32,7
2025-01-21,3017031.12,1513175.32,7
2025-01-22,2939730.96,1513175.32,7
2025-01-23,2914023.3,1513175.32,7
2025-01-24,2890449.8,1598028.19,6
2025-01-27,2820715.12,1598028.19,6
2025-01-28,2745488.62,1598028.19,6
2025-01-29,2757850.57,2273697.46,5
2025-01-30,2779580.74,2273697.46,5
2025-01-31,2777460.38,2273697.46,5
2025-02-01,2777978.49,2273697.46,5
2025-02-03,2768896.13,2273697.46,5
2025-02-04,2767104.72,2273697.46,5
2025-02-05,2791432.28,2273697.46,5
2025-02-06,2791704.13,2273697.46,5
2025-02-07,2793207.2,2273697.46,5
